City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
267,Talnakh,RU,2021-12-06 21:45:15,69.4865,88.3972,-9.8,99,100,12.3
268,Touros,BR,2021-12-06 21:45:16,-5.1989,-35.4608,81.5,73,11,14.85
269,Fukue,JP,2021-12-06 21:45:17,32.6881,128.8419,58.1,61,32,14.23
270,Ergani,TR,2021-12-06 21:45:18,38.2653,39.7621,31.55,47,6,2.44
271,San Quintin,MX,2021-12-06 21:45:18,30.4833,-115.95,66.11,66,0,8.59
272,Manitouwadge,CA,2021-12-06 21:46:18,49.1215,-85.8403,5.72,89,100,12.82
273,Lermontovka,RU,2021-12-06 21:46:19,47.1453,134.3383,6.42,98,60,3.51
274,Grindavik,IS,2021-12-06 21:46:19,63.8424,-22.4338,36.07,64,75,23.02
275,Progreso,MX,2021-12-06 21:46:19,21.2833,-89.6667,91.11,79,6,11.41
276,Port Hardy,CA,2021-12-06 21:42:53,50.6996,-127.4199,41.0,93,90,27.63
277,Batetskiy,RU,2021-12-06 21:46:20,58.6461,30.3027,10.69,96,100,3.69
278,San Carlos De Bariloche,AR,2021-12-06 21:46:20,-41.1456,-71.3082,87.55,15,20,11.5
279,Faya,SA,2021-12-06 21:46:21,18.3851,42.4509,54.12,28,0,3.36
280,Calama,CL,2021-12-06 21:44:07,-22.4667,-68.9333,69.42,15,100,10.07
281,Aklavik,CA,2021-12-06 21:46:21,68.2191,-135.0107,16.52,85,75,6.91
282,Marzuq,YE,2021-12-06 21:46:22,14.4,46.4667,59.25,33,6,2.06
283,Ostrovnoy,RU,2021-12-06 21:46:22,68.0531,39.5131,14.29,92,97,21.63
284,Orotukan,RU,2021-12-06 21:46:22,62.2667,151.7,-28.93,93,74,1.52
285,Tomatlan,MX,2021-12-06 21:46:23,19.9333,-105.25,88.63,43,84,7.29
286,Jeremie,HT,2021-12-06 21:46:23,18.65,-74.1167,80.15,77,12,3.71
287,Port Macquarie,AU,2021-12-06 21:42:43,-31.4333,152.9167,69.89,79,100,9.19
288,Yellowknife,CA,2021-12-06 21:43:33,62.456,-114.3525,-16.58,86,75,5.75
289,Bandarbeyla,SO,2021-12-06 21:46:24,9.4942,50.8122,75.83,64,9,15.64
290,Torres,BR,2021-12-06 21:46:24,-29.3353,-49.7269,67.82,87,27,11.41
291,Mayo,US,2021-12-06 21:43:41,38.8876,-76.5119,70.95,66,100,5.01
292,Carasova,RO,2021-12-06 21:46:24,45.1986,21.87,37.31,99,100,2.86
293,Bogotol,RU,2021-12-06 21:46:25,56.2078,89.5342,23.45,91,100,7.16
294,Udachnyy,RU,2021-12-06 21:46:25,66.4167,112.4,-36.33,99,78,5.06
295,Port Lincoln,AU,2021-12-06 21:46:25,-34.7333,135.8667,58.75,56,90,12.57
296,Muros,ES,2021-12-06 21:46:26,42.7762,-9.0603,57.09,96,100,6.62
297,Cockburn Town,TC,2021-12-06 21:41:33,21.4612,-71.1419,80.73,80,93,19.66
298,Walvis Bay,NA,2021-12-06 21:42:04,-22.9575,14.5053,59.95,82,0,4.61
299,Awbari,LY,2021-12-06 21:46:26,26.5921,12.7805,48.18,44,0,8.68
300,Boende,CD,2021-12-06 21:46:27,-0.2167,20.8667,71.55,88,42,2.06
301,Isla Mujeres,MX,2021-12-06 21:43:21,21.2311,-86.731,84.16,77,2,9.93
302,Aykhal,RU,2021-12-06 21:42:46,66.0,111.5,-28.98,100,62,4.88
303,Coruripe,BR,2021-12-06 21:46:27,-10.1256,-36.1756,79.02,77,2,13.27
304,Hof,DE,2021-12-06 21:46:28,50.3167,11.9167,33.46,92,75,3.44
305,Nome,US,2021-12-06 21:37:41,64.5011,-165.4064,24.87,86,90,14.97
306,Labuan,MY,2021-12-06 21:46:28,5.2767,115.2417,79.16,83,20,5.01
307,Tema,GH,2021-12-06 21:46:28,5.667,-0.0166,84.61,79,0,11.5
308,Kilindoni,TZ,2021-12-06 21:46:29,-7.9139,39.6668,81.14,73,25,9.4
309,Cherskiy,RU,2021-12-06 21:46:30,68.75,161.3,-24.57,97,100,4.72
310,Adre,TD,2021-12-06 21:46:30,13.4667,22.2,70.95,18,4,9.1
311,Searcy,US,2021-12-06 21:42:35,35.2506,-91.7363,51.08,32,1,1.01
312,Chinsali,ZM,2021-12-06 21:42:54,-10.5414,32.0816,65.39,73,39,1.97
313,Erechim,BR,2021-12-06 21:46:30,-27.6342,-52.2739,78.84,75,8,9.37
314,Buraydah,SA,2021-12-06 21:46:31,26.326,43.975,59.45,35,92,8.39
315,Tagusao,PH,2021-12-06 21:43:16,9.1924,117.8141,78.08,79,13,6.11
316,Wanning,CN,2021-12-06 21:47:31,18.8003,110.3967,63.64,70,92,8.25
317,Vila Velha,BR,2021-12-06 21:47:31,-20.3297,-40.2925,71.55,96,75,1.01
318,Sao Felix Do Xingu,BR,2021-12-06 21:47:32,-6.6447,-51.995,75.06,96,100,0.22
319,Nara,JP,2021-12-06 21:46:43,34.6851,135.8049,51.26,93,100,3.47
320,Vila Franca Do Campo,PT,2021-12-06 21:47:04,37.7167,-25.4333,64.2,81,100,7.54
321,Marawi,PH,2021-12-06 21:47:32,7.9986,124.2928,66.65,98,100,4.03
322,Polovinnoye,RU,2021-12-06 21:47:32,54.7914,65.9864,2.07,92,6,8.34
323,Quatre Cocos,MU,2021-12-06 21:47:33,-20.2078,57.7625,78.91,70,12,12.24
324,Raudeberg,NO,2021-12-06 21:47:33,61.9875,5.1352,36.27,66,100,8.99
325,Saldanha,ZA,2021-12-06 21:47:33,-33.0117,17.9442,59.05,84,11,13.98
326,Kijang,KR,2021-12-06 21:47:34,35.2442,129.2139,40.73,69,9,7.74
327,Belfast,GB,2021-12-06 21:47:01,54.5833,-5.9333,37.38,92,75,9.22
328,Mitha Tiwana,PK,2021-12-06 21:47:34,32.2486,72.1108,57.81,49,1,3.18
329,Nhulunbuy,AU,2021-12-06 21:47:34,-12.2333,136.7667,83.01,83,100,0.0
330,Osoyoos,CA,2021-12-06 21:47:35,49.0331,-119.4524,34.0,84,100,2.3
331,Novobirilyussy,RU,2021-12-06 21:47:35,56.9514,90.6661,25.5,87,100,8.5
332,Carora,VE,2021-12-06 21:47:35,10.1755,-70.0827,83.71,51,39,16.22
333,Marienburg,PL,2021-12-06 21:47:36,54.0359,19.0266,29.12,83,81,6.15
334,Karachi,PK,2021-12-06 21:45:40,24.9056,67.0822,62.42,42,0,5.75
335,Pombia,IT,2021-12-06 21:47:36,45.653,8.6336,40.05,67,0,8.05
336,Priiskovyy,RU,2021-12-06 21:47:36,51.9333,116.6333,7.14,92,21,4.25
337,Alihe,CN,2021-12-06 21:47:36,50.5667,123.7167,6.37,97,45,2.64
338,Juba,SS,2021-12-06 21:43:38,4.8517,31.5825,82.0,37,51,1.83
339,Kawalu,ID,2021-12-06 21:43:35,-7.3817,108.2082,71.01,95,90,3.02
340,Golpayegan,IR,2021-12-06 21:47:37,33.4537,50.2884,35.55,84,5,2.33
341,Guane,CU,2021-12-06 21:47:37,22.2025,-84.0875,81.16,63,1,3.56
342,Nanning,CN,2021-12-06 21:47:38,22.8167,108.3167,45.05,52,3,1.83
343,Husavik,IS,2021-12-06 21:47:38,66.0449,-17.3389,31.91,88,73,9.64
344,Tsagan Aman,RU,2021-12-06 21:47:38,47.5639,46.7218,38.46,90,88,4.16
345,Houma,US,2021-12-06 21:46:16,29.5958,-90.7195,78.8,78,40,11.5
346,Nantucket,US,2021-12-06 21:46:59,41.2835,-70.0995,59.34,93,20,19.57
347,Luang Prabang,LA,2021-12-06 21:47:39,19.8856,102.1347,54.59,83,1,1.88
348,Coihaique,CL,2021-12-06 21:47:39,-45.5752,-72.0662,78.66,37,7,6.76
349,Ken Caryl,US,2021-12-06 21:47:39,39.5773,-105.1169,49.62,40,100,1.01
350,Pendleton,US,2021-12-06 21:47:40,45.6721,-118.7886,45.57,83,90,6.91
351,Levokumskoye,RU,2021-12-06 21:47:40,44.8219,44.6606,41.81,93,29,6.31
352,Puerto Cabezas,NI,2021-12-06 21:47:40,14.0351,-83.3888,82.36,89,75,6.91
353,Mayumba,GA,2021-12-06 21:47:41,-3.432,10.6554,75.54,91,100,3.06
354,Mattru,SL,2021-12-06 21:47:41,7.6244,-11.8332,77.27,87,80,1.5
355,Burgeo,CA,2021-12-06 21:45:05,47.6167,-57.6152,37.2,66,99,19.51
356,Oleksandrivka,UA,2021-12-06 21:47:41,48.9634,32.2349,46.53,95,100,12.91
357,San Ramon,US,2021-12-06 21:47:42,37.7799,-121.978,56.34,89,40,0.0
358,Lake Charles,US,2021-12-06 21:47:42,30.2131,-93.2044,69.78,95,90,4.0
359,Piste,MX,2021-12-06 21:47:42,20.7,-88.5833,84.2,63,82,5.48
360,Mount Isa,AU,2021-12-06 21:48:43,-20.7333,139.5,73.17,73,90,6.91
361,Bang Saphan,TH,2021-12-06 21:48:43,11.2126,99.5117,70.95,86,62,6.06
362,Porteirinha,BR,2021-12-06 21:48:43,-15.7433,-43.0283,76.5,70,99,2.1
363,Vardo,NO,2021-12-06 21:48:43,70.3705,31.1107,15.78,86,75,26.46
364,Poltavka,RU,2021-12-06 21:48:44,54.3663,71.7632,16.03,95,87,11.01
365,Mount Gambier,AU,2021-12-06 21:48:44,-37.8333,140.7667,57.11,67,40,9.22
366,Kudahuvadhoo,MV,2021-12-06 21:48:44,2.6708,72.8944,81.25,78,38,11.32
367,Westerly,US,2021-12-06 21:46:14,41.3776,-71.8273,58.46,90,90,13.8
368,Placido De Castro,BR,2021-12-06 21:48:45,-10.3353,-67.1856,74.03,98,100,2.42
369,Diego De Almagro,CL,2021-12-06 21:48:45,-26.3667,-70.05,76.01,20,28,8.23
370,Viedma,AR,2021-12-06 21:48:45,-40.8135,-62.9967,86.2,19,0,15.93
371,Trabzon,TR,2021-12-06 21:48:46,40.9167,39.8333,50.09,50,0,4.61
372,Baykit,RU,2021-12-06 21:48:46,61.67,96.37,-1.16,99,100,1.61
373,Atamanovka,RU,2021-12-06 21:48:47,51.93,113.63,21.63,90,34,2.19
374,Portland,US,2021-12-06 21:48:20,45.5234,-122.6762,48.58,95,90,1.99
375,Kirakira,SB,2021-12-06 21:48:47,-10.4544,161.9205,82.33,82,100,7.36
376,Shulan,CN,2021-12-06 21:48:48,44.4167,126.95,17.42,92,9,6.11
377,Warman,CA,2021-12-06 21:45:05,52.3168,-106.5679,4.08,71,90,6.91
378,Ylivieska,FI,2021-12-06 21:48:48,64.0833,24.55,6.39,97,50,3.83
379,Bowen,AU,2021-12-06 21:48:48,-20.0167,148.2333,79.02,69,96,12.24
380,Ambulu,ID,2021-12-06 21:48:49,-8.345,113.6058,75.49,90,100,2.46
381,Sampit,ID,2021-12-06 21:48:49,-2.5333,112.95,72.39,98,100,2.44
382,Kibala,TD,2021-12-06 21:48:49,9.1104,18.3463,75.15,73,0,0.0
383,Llano De Piedra,PA,2021-12-06 21:48:50,7.6667,-80.5667,82.9,99,100,5.93
384,Marquette,US,2021-12-06 21:48:50,46.5333,-87.6335,15.82,76,92,15.97
385,Jining,CN,2021-12-06 21:48:51,35.405,116.5814,35.4,74,79,5.82
386,Kuah,MY,2021-12-06 21:48:51,6.3265,99.8432,80.58,74,20,8.05
387,Mahebourg,MU,2021-12-06 21:48:51,-20.4081,57.7,79.09,73,40,10.36
388,Goderich,CA,2021-12-06 21:48:52,43.7501,-81.7165,34.92,69,100,29.93
389,Yacuiba,BO,2021-12-06 21:48:52,-22.038,-63.6797,84.97,65,75,0.0
390,Jiblah,YE,2021-12-06 21:48:52,13.9216,44.1467,55.18,68,2,1.86
391,Rosario,AR,2021-12-06 21:45:37,-32.9468,-60.6393,86.95,40,0,1.01
392,Beringovskiy,RU,2021-12-06 21:48:53,63.05,179.3167,-6.95,86,76,9.53
393,Ponta Delgada,PT,2021-12-06 21:46:29,37.7333,-25.6667,64.51,59,75,11.5
394,Harper,LR,2021-12-06 21:44:20,4.375,-7.7169,79.45,84,56,9.78
395,Alofi,NU,2021-12-06 21:48:53,-19.0595,-169.9187,78.69,83,75,12.66
396,Tougue,GN,2021-12-06 21:48:53,11.4667,-11.6,70.86,28,25,1.95
397,Ericeira,PT,2021-12-06 21:48:54,38.9627,-9.4156,60.35,99,41,3.62
398,Kaitangata,NZ,2021-12-06 21:48:54,-46.2817,169.8464,53.24,79,92,10.45
399,Mossendjo,CG,2021-12-06 21:48:54,-2.9506,12.7261,70.3,99,100,2.1
400,Ndele,CF,2021-12-06 21:48:54,8.4109,20.6473,80.11,25,100,4.09
401,Luwingu,ZM,2021-12-06 21:48:55,-10.2621,29.9271,68.56,70,99,3.85
402,Banfora,BF,2021-12-06 21:48:55,10.6333,-4.7667,79.65,15,44,4.05
403,Tautira,PF,2021-12-06 21:48:56,-17.7333,-149.15,86.02,77,66,15.86
404,Emerald,AU,2021-12-06 21:48:56,-23.5333,148.1667,74.34,83,86,3.44
405,Kenai,US,2021-12-06 21:48:56,60.5544,-151.2583,33.89,93,90,10.36
406,Houlton,US,2021-12-06 21:49:57,46.1262,-67.8403,47.71,76,90,12.66
407,Luanda,AO,2021-12-06 21:46:26,-8.8368,13.2343,77.0,83,40,6.91
408,Inuvik,CA,2021-12-06 21:49:57,68.3499,-133.7218,16.56,73,75,5.75
409,Campbell River,CA,2021-12-06 21:49:57,50.0163,-125.2446,34.59,98,90,4.61
410,Ati,TD,2021-12-06 21:49:58,13.2154,18.3353,77.86,18,17,13.13
411,Vuktyl,RU,2021-12-06 21:49:58,63.8567,57.3094,1.17,96,100,6.89
412,Avera,US,2021-12-06 21:49:58,33.194,-82.5271,72.28,65,100,11.7
413,Vestmanna,FO,2021-12-06 21:49:59,62.1564,-7.1664,40.12,87,75,25.32
414,Tubmanburg,LR,2021-12-06 21:49:59,6.8708,-10.8172,75.65,93,52,1.23
415,San Bartolome De Tirajana,ES,2021-12-06 21:50:00,27.9248,-15.5733,55.87,68,20,16.11
416,Weiser,US,2021-12-06 21:50:00,44.251,-116.9693,35.31,92,100,1.36
417,Road Town,VG,2021-12-06 21:50:00,18.4167,-64.6167,82.49,74,40,10.36
418,Arcata,US,2021-12-06 21:45:04,40.8665,-124.0828,51.93,79,90,4.61
419,Kumylzhenskaya,RU,2021-12-06 21:50:01,49.8809,42.5898,29.98,96,100,8.03
420,Santa Barbara,US,2021-12-06 21:47:49,34.7333,-120.0343,67.33,49,1,5.75
421,Shingu,JP,2021-12-06 21:50:01,33.7333,135.9833,57.22,91,100,6.62
422,Bandundu,CD,2021-12-06 21:50:01,-3.3167,17.3667,73.69,86,99,4.0
423,Puerto Del Rosario,ES,2021-12-06 21:50:01,28.5004,-13.8627,64.15,72,75,12.66
424,Flinders,AU,2021-12-06 21:49:33,-34.5833,150.8552,70.38,77,31,4.72
425,Altar,MX,2021-12-06 21:50:02,30.7,-111.8167,79.34,15,0,6.31
426,Ha Tinh,VN,2021-12-06 21:50:03,18.3333,105.9,57.79,75,5,6.31
427,Auka,HN,2021-12-06 21:50:03,14.9333,-83.8333,84.09,84,20,6.78
428,Hami,CN,2021-12-06 21:50:03,42.8,93.45,28.9,53,99,9.06
429,Owando,CG,2021-12-06 21:50:04,-0.4819,15.8999,74.16,77,79,1.9
430,Antigonish,CA,2021-12-06 21:50:04,45.6169,-61.9986,44.15,95,100,5.01
431,The Valley,AI,2021-12-06 21:50:04,18.217,-63.0578,82.54,69,40,12.66
432,Egvekinot,RU,2021-12-06 21:50:05,66.3167,-179.1667,2.86,91,100,5.97
433,Makakilo City,US,2021-12-06 21:50:05,21.3469,-158.0858,73.72,86,90,21.85
434,Sitrah,BH,2021-12-06 21:50:05,26.1547,50.6206,69.8,57,0,5.75
435,Abu Zabad,SD,2021-12-06 21:50:06,12.35,29.25,72.09,22,3,14.0
436,Keti Bandar,PK,2021-12-06 21:50:06,24.1447,67.4497,69.87,30,0,12.48
437,Muroto,JP,2021-12-06 21:50:06,33.2833,134.15,56.37,64,0,4.59
438,Girne,CY,2021-12-06 21:50:07,35.3417,33.3167,64.35,83,64,13.27
439,Ambilobe,MG,2021-12-06 21:50:07,-13.2,49.05,74.28,74,12,4.7
440,Vila Do Maio,CV,2021-12-06 21:50:07,15.1333,-23.2167,75.99,76,23,15.79
441,Ornskoldsvik,SE,2021-12-06 21:50:07,63.2909,18.7153,13.15,92,90,5.75
442,Altamira,BR,2021-12-06 21:47:34,-3.2033,-52.2064,84.29,84,20,2.3
443,Ustye,RU,2021-12-06 21:50:08,59.6304,39.736,8.56,95,100,8.75
444,Davila,PH,2021-12-06 21:50:08,18.4726,120.5763,76.98,75,95,22.88
445,Sisimiut,GL,2021-12-06 21:50:09,66.9395,-53.6735,22.1,75,100,20.07
446,Tateyama,JP,2021-12-06 21:50:09,34.9833,139.8667,55.09,84,99,20.92
447,Iskateley,RU,2021-12-06 21:50:09,67.6803,53.1512,16.75,94,84,7.02
448,Ejido,VE,2021-12-06 21:50:10,8.5514,-71.2375,72.75,82,91,2.48
449,Parrita,CR,2021-12-06 21:50:10,9.5201,-84.3225,89.37,76,72,4.14
450,Linfen,CN,2021-12-06 21:50:10,36.0889,111.5189,41.27,43,100,4.36
451,Odweyne,SO,2021-12-06 21:50:10,9.4092,45.064,64.51,44,7,4.56
452,Kotaj,HU,2021-12-06 21:50:11,48.05,21.7167,37.49,86,100,12.35
453,Vestmannaeyjar,IS,2021-12-06 21:51:11,63.4427,-20.2734,38.23,72,100,31.34
454,Marfino,RU,2021-12-06 21:51:11,55.7028,37.3822,25.09,86,75,13.42
455,Tongchuan,CN,2021-12-06 21:51:12,35.0806,109.0897,36.18,52,92,8.59
456,Kedgwick,CA,2021-12-06 21:51:12,47.6446,-67.3434,41.23,99,100,15.12
457,Lima,PE,2021-12-06 21:48:10,-12.0432,-77.0282,66.45,77,75,10.36
458,Pochutla,MX,2021-12-06 21:51:12,15.7432,-96.4661,89.82,47,0,6.46
459,Olafsvik,IS,2021-12-06 21:51:13,64.8945,-23.7142,35.64,86,100,20.04
460,Pimampiro,EC,2021-12-06 21:51:13,0.4,-77.9667,70.43,74,90,2.37
461,Sault Sainte Marie,CA,2021-12-06 21:46:55,46.5168,-84.3333,26.89,71,90,19.57
462,Tawang,IN,2021-12-06 21:51:13,27.5833,91.8667,35.29,74,27,4.74
463,Huty,UA,2021-12-06 21:51:14,50.1332,35.3439,38.93,94,100,16.11
464,Esil,KZ,2021-12-06 21:51:14,51.9556,66.4042,17.33,96,100,6.87
465,Babstovo,RU,2021-12-06 21:51:14,48.1167,132.4833,1.78,97,42,3.06
466,Qostanay,KZ,2021-12-06 21:51:15,53.1667,63.5833,9.75,95,54,6.22
467,Vassouras,BR,2021-12-06 21:51:15,-22.4039,-43.6625,73.96,97,58,4.27
468,Llata,PE,2021-12-06 21:51:15,-9.4167,-76.7833,55.89,85,100,4.85
469,Dangriga,BZ,2021-12-06 21:48:20,16.9692,-88.2321,85.96,77,15,7.14
470,Talavera,PH,2021-12-06 21:51:16,15.6167,120.9333,68.32,82,27,3.65
471,Bathsheba,BB,2021-12-06 21:51:16,13.2167,-59.5167,81.21,65,40,19.57
472,Halvad,IN,2021-12-06 21:51:16,23.0167,71.1833,71.6,60,0,9.33
473,Zambezi,ZM,2021-12-06 21:51:16,-13.5432,23.1047,66.81,93,92,2.75
474,Teya,RU,2021-12-06 21:51:17,60.3778,92.6267,13.62,97,100,1.61
475,Paso De Carrasco,UY,2021-12-06 21:51:17,-34.8603,-56.0522,72.05,78,75,17.27
476,Vitoria,BR,2021-12-06 21:49:15,-20.3194,-40.3378,71.46,96,75,1.01
477,Westport,US,2021-12-06 21:51:17,41.1415,-73.3579,57.96,94,90,1.01
478,Poli,TZ,2021-12-06 21:51:18,-3.3333,36.8,66.47,81,79,2.42
479,Souillac,MU,2021-12-06 21:51:18,-20.5167,57.5167,79.18,73,40,10.36
480,Griffin,US,2021-12-06 21:51:18,33.2468,-84.2641,63.45,98,90,5.75
481,Grand-Lahou,CI,2021-12-06 21:51:18,5.1367,-5.0242,80.47,81,14,9.98
482,Trairi,BR,2021-12-06 21:49:07,-3.2778,-39.2689,81.39,78,43,14.09
483,Bend,US,2021-12-06 21:46:27,44.0582,-121.3153,48.18,80,1,1.99
484,Zhicheng,CN,2021-12-06 21:51:19,30.2956,111.5047,47.25,45,100,4.03
485,Fuyu,CN,2021-12-06 21:51:19,45.1833,124.8167,18.23,80,5,11.92
486,Lufilufi,WS,2021-12-06 21:51:20,-13.8745,-171.5986,83.98,72,52,12.26
487,Dunedin,NZ,2021-12-06 21:51:20,-45.8742,170.5036,51.04,92,100,10.4
488,Svetlogorsk,BY,2021-12-06 21:51:20,52.6333,29.7333,31.57,99,100,3.18
489,Plouzane,FR,2021-12-06 21:51:21,48.3833,-4.6167,50.09,82,90,4.61
490,Cap Malheureux,MU,2021-12-06 21:51:21,-19.9842,57.6142,79.29,69,0,5.99
491,Mandan,US,2021-12-06 21:51:21,46.8267,-100.8896,12.04,68,1,1.99
492,Verkhoyansk,RU,2021-12-06 21:51:22,67.5447,133.385,-40.07,93,82,3.78
493,Atambua,ID,2021-12-06 21:51:22,-9.1061,124.8925,75.85,87,100,2.71
494,Ca Mau,VN,2021-12-06 21:51:22,9.1769,105.15,72.45,91,100,2.26
495,Klobuck,PL,2021-12-06 21:51:23,50.9008,18.9367,32.25,97,96,4.54
496,Merauke,ID,2021-12-06 21:48:31,-8.4667,140.3333,79.95,78,100,5.14
497,Freudenberg,DE,2021-12-06 21:51:23,50.9,7.8667,36.48,81,100,10.47
498,Krasnoselkup,RU,2021-12-06 21:52:23,65.7,82.4667,-21.17,91,60,10.74
499,Shelburne,CA,2021-12-06 21:52:24,44.0787,-80.2041,32.45,80,75,21.3
500,Mackay,AU,2021-12-06 21:47:28,-21.15,149.2,80.69,83,40,8.05
501,Mbandaka,CD,2021-12-06 21:52:24,0.0487,18.2603,71.94,88,62,0.92
502,Meulaboh,ID,2021-12-06 21:52:24,4.1363,96.1285,77.63,85,51,3.47
503,Along,IN,2021-12-06 21:52:25,28.1667,94.7667,60.93,83,99,1.16
504,Palu,ID,2021-12-06 21:52:25,-0.8917,119.8707,75.92,87,100,4.83
505,Vao,NC,2021-12-06 21:52:25,-22.6667,167.4833,77.83,79,0,6.98
506,Bonthe,SL,2021-12-06 21:52:26,7.5264,-12.505,80.55,81,37,6.49
507,North Bend,US,2021-12-06 21:50:06,43.4065,-124.2243,52.16,94,90,6.91
508,Praya,CV,2021-12-06 21:52:26,14.9215,-23.5087,75.74,73,44,19.57
509,Wad Madani,SD,2021-12-06 21:52:26,14.4012,33.5199,79.36,30,0,9.91
510,Palm Beach Gardens,US,2021-12-06 21:52:27,26.8234,-80.1386,75.97,94,75,4.61
511,Biak,ID,2021-12-06 21:52:27,-0.9131,122.8766,76.62,85,100,2.17
512,Rio Tercero,AR,2021-12-06 21:52:27,-32.173,-64.1141,80.8,39,37,5.55
513,Staunton,US,2021-12-06 21:49:18,38.1496,-79.0717,66.92,63,90,13.8
514,Pahalgam,IN,2021-12-06 21:52:28,34.0333,75.3333,20.05,60,0,12.97
515,Lagos,NG,2021-12-06 21:52:28,6.5833,3.75,82.72,85,33,4.94
516,Xuddur,SO,2021-12-06 21:52:28,4.1213,43.8894,73.09,68,42,11.36
517,Whitley Bay,GB,2021-12-06 21:52:29,55.0397,-1.4471,37.81,90,0,10.36
518,Port Hedland,AU,2021-12-06 21:52:29,-20.3167,118.5667,82.45,83,84,8.05
519,Haines Junction,CA,2021-12-06 21:52:29,60.7522,-137.5108,15.12,96,100,2.93
520,Lethem,GY,2021-12-06 21:52:29,3.3803,-59.7968,87.85,66,40,13.8
521,Samarinda,ID,2021-12-06 21:48:50,-0.5,117.15,73.08,96,100,1.54
522,Amahai,ID,2021-12-06 21:52:30,-3.3333,128.9167,78.58,85,100,2.37
523,Saint Anthony,US,2021-12-06 21:52:30,45.0205,-93.218,10.15,53,1,5.01
524,Voyvozh,RU,2021-12-06 21:52:30,62.892,54.9635,-5.21,99,85,4.9
525,Tambopata,PE,2021-12-06 21:52:31,-12.7333,-69.1833,84.09,70,75,3.44
526,Steinbach,DE,2021-12-06 21:52:31,50.1667,8.5667,37.6,83,40,9.22
527,Roma,US,2021-12-06 21:50:05,43.2128,-75.4557,46.54,89,90,4.0
528,Victor Harbor,AU,2021-12-06 21:52:31,-35.5667,138.6167,61.0,62,92,3.0
529,Akyab,MM,2021-12-06 21:47:39,20.15,92.9,77.0,70,62,4.68
530,North Platte,US,2021-12-06 21:52:32,41.1239,-100.7654,31.98,49,1,1.99
531,San Pedro,PH,2021-12-06 21:52:32,14.35,121.0167,73.35,88,20,0.0
532,Kathu,TH,2021-12-06 21:52:33,7.9178,98.3332,73.22,79,100,10.67
533,Sawakin,SD,2021-12-06 21:52:33,19.1059,37.3321,81.99,69,1,8.25
534,Opuwo,NA,2021-12-06 21:52:33,-18.0607,13.84,71.22,26,2,7.47
